,mssubclass,mszoning,lotshape,lotconfig,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior1st,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtqual,bsmtexposure,bsmtfintype1,totalbsmtsf,heatingqc,1stflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,totrmsabvgrd,fireplaces,garagetype,garagefinish,garagearea,saletype,saleprice,houseage,renoage,outdoorfeature
403,160,FV,Reg,Inside,Somerst,Norm,Twnhs,2Story,6,5,Gable,MetalSd,MetalSd,BrkFace,216.0,3,PConc,4,1,6,756.0,5,769,1573,0.0,2,1,3,5,0,Detchd,1,440.0,WD ,177500,10.5,10.5,1.0
404,60,RL,Reg,Corner,NridgHt,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,232.0,3,PConc,4,4,6,1671.0,5,1687,2250,1.0,2,1,3,7,1,Attchd,3,756.0,WD ,320000,8.5,8.5,1.0
405,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,794.0,5,819,1514,1.0,2,1,3,7,1,Attchd,3,394.0,WD ,190000,9.5,9.5,1.0
406,160,RM,Reg,Inside,BrDale,Norm,Twnhs,2Story,6,5,Gable,CemntBd,CmentBd,BrkFace,236.0,3,CBlock,3,1,1,672.0,3,672,1218,0.0,1,1,3,7,0,0,0,0.0,WD ,91500,35.33333333333326,35.33333333333326,1.0
407,190,RM,Reg,Inside,OldTown,Norm,2fmCon,1.5Fin,5,4,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,1,811.0,3,811,1387,0.0,2,0,3,7,0,BuiltIn,1,256.0,WD ,93000,55.91666666666674,55.91666666666674,0.0
408,70,C (all),Reg,Inside,IDOTRR,Feedr,1Fam,2Story,4,4,Gambrel,BrkFace,BrkFace,None,0.0,2,BrkTil,3,1,1,649.0,3,649,1317,0.0,1,0,3,6,0,Detchd,1,250.0,WD ,40000,88.58333333333326,58.58333333333326,1.0
409,70,RM,Reg,Inside,IDOTRR,Norm,1Fam,2Story,6,7,Gable,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,1,684.0,3,773,1355,0.0,1,1,3,7,0,0,0,0.0,WD ,127000,93.25,1.25,1.0
410,30,C (all),Reg,Corner,IDOTRR,Norm,1Fam,1Story,4,7,Hip,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,1,1,756.0,4,952,952,0.0,1,0,3,5,0,Detchd,2,330.0,WD ,50138,114.5,60.5,1.0
411,20,RL,IR1,Corner,Edwards,Norm,1Fam,1Story,6,7,Hip,HdBoard,HdBoard,BrkFace,174.0,4,CBlock,3,1,4,1143.0,3,1113,1113,1.0,1,1,3,6,1,Attchd,2,504.0,WD ,148000,31.416666666666742,31.416666666666742,1.0
412,30,RM,Reg,Inside,IDOTRR,Norm,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,5,740.0,5,778,778,0.0,1,0,2,4,1,Detchd,3,924.0,WD ,120500,68.16666666666674,53.16666666666674,1.0
413,50,RL,Reg,Inside,SWISU,Norm,1Fam,1.5Fin,6,7,Gable,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,778.0,3,944,1489,0.0,2,0,3,7,1,Detchd,1,240.0,WD ,139500,69.58333333333326,59.58333333333326,1.0
414,20,RL,IR1,Inside,Edwards,Norm,1Fam,1Story,9,5,Hip,CemntBd,CmentBd,Stone,340.0,3,PConc,5,1,6,1698.0,5,1698,1698,1.0,2,0,3,8,1,Attchd,3,768.0,WD ,320000,2.1666666666667425,1.1666666666667425,1.0
415,70,RL,Reg,Inside,Sawyer,Feedr,1Fam,2Story,7,8,Gable,Wd Sdng,Wd Sdng,None,0.0,4,CBlock,3,1,5,1005.0,3,1262,2267,1.0,1,1,3,7,2,Attchd,3,498.0,WD ,219000,70.33333333333326,27.333333333333258,1.0
416,20,RL,IR1,Inside,Mitchel,Norm,1Fam,1Story,5,5,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,4,3,4,864.0,3,902,902,1.0,1,0,2,5,0,Attchd,1,484.0,WD ,131000,23.5,23.5,1.0
417,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,738.0,5,738,1495,0.0,2,1,3,7,1,Attchd,2,440.0,New,171925,1.25,1.25,1.0
418,20,RL,IR1,Inside,Gilbert,Norm,1Fam,1Story,5,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,1,6,1348.0,4,1384,1384,1.0,2,0,3,7,0,Attchd,1,404.0,WD ,177900,12.916666666666742,11.916666666666742,1.0
419,70,RL,Reg,Inside,Crawfor,Norm,1Fam,2Story,6,7,Gable,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,585.0,3,851,1436,0.0,1,0,3,7,1,Detchd,1,228.0,CWD,141500,86.33333333333326,57.33333333333326,1.0
420,60,RL,Reg,Inside,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,952.0,4,952,1636,1.0,2,1,3,7,1,Attchd,3,440.0,WD ,191000,11.833333333333258,10.833333333333258,1.0
421,20,RL,Reg,Inside,SawyerW,RRAe,1Fam,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,5,1158.0,5,1158,1158,1.0,1,1,3,5,0,Detchd,1,576.0,New,158000,2.4166666666667425,2.4166666666667425,1.0
422,20,RL,IR1,Inside,Timber,Norm,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,Stone,274.0,3,PConc,4,3,1,1638.0,5,1646,1646,0.0,2,0,3,6,1,Attchd,2,870.0,New,248900,1.9166666666667425,0.9166666666667425,1.0
423,50,RL,Reg,Corner,SWISU,Feedr,1Fam,1.5Fin,5,7,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,3,BrkTil,4,1,5,731.0,5,981,1768,1.0,1,1,3,7,2,Detchd,1,240.0,WD ,175000,70.5,57.5,1.0
424,190,RL,Reg,Inside,NAmes,RRAn,2fmCon,1Story,6,7,Hip,BrkFace,VinylSd,None,0.0,4,PConc,3,2,5,1187.0,5,1565,1565,1.0,2,0,3,7,2,Attchd,2,299.0,WD ,185900,41.5,6.5,1.0
425,75,RM,Reg,Inside,OldTown,Norm,1Fam,2.5Unf,7,7,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,2,3,880.0,2,880,1768,0.0,1,1,2,6,2,Detchd,1,320.0,WD ,163000,92.83333333333326,36.83333333333326,1.0
426,190,C (all),Reg,Inside,IDOTRR,Norm,2fmCon,1.5Fin,5,6,Gable,WdShing,Wd Shng,None,0.0,2,CBlock,3,2,1,660.0,3,1060,1396,0.0,2,0,4,8,0,0,0,0.0,WD ,115000,55.83333333333326,55.83333333333326,0.0
427,80,RL,Reg,Inside,Sawyer,Norm,1Fam,SLvl,6,5,Gable,HdBoard,Plywood,BrkFace,39.0,3,CBlock,3,3,5,1008.0,3,1096,1096,1.0,1,0,3,6,1,Attchd,1,484.0,WD ,157500,31.0,31.0,1.0
428,60,RL,IR2,CulDSac,Gilbert,RRNn,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,210.0,3,PConc,4,1,5,1177.0,5,1223,2312,1.0,2,1,4,8,1,BuiltIn,3,658.0,WD ,245000,10.416666666666742,10.416666666666742,1.0
429,120,RL,IR1,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,1,6,1337.0,4,1337,1337,1.0,2,0,2,5,1,Attchd,2,462.0,WD ,180000,15.833333333333258,15.833333333333258,1.0
430,160,FV,IR2,FR2,Somerst,Norm,TwnhsE,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,3,PConc,4,1,6,551.0,5,551,1102,0.0,2,1,2,4,0,Detchd,1,480.0,WD ,148800,3.25,3.25,1.0
431,60,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,0,0.0,3,PConc,4,1,6,1128.0,5,1128,2031,1.0,2,1,3,7,1,Attchd,2,577.0,WD ,237000,6.25,6.25,1.0
432,30,RL,Reg,Inside,SWISU,Norm,1Fam,1Story,2,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,290.0,3,438,438,0.0,1,0,1,3,0,Detchd,1,246.0,WD ,60000,89.08333333333326,59.08333333333326,0.0
433,85,RL,Reg,Inside,Edwards,Norm,1Fam,SFoyer,5,5,Gable,HdBoard,Plywood,BrkFace,222.0,3,CBlock,4,4,5,456.0,5,1033,1033,0.0,1,0,3,6,0,BuiltIn,2,504.0,WD ,165000,32.33333333333326,32.33333333333326,1.0
434,60,RL,IR2,CulDSac,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,1129.0,5,1129,2327,0.0,2,1,4,9,1,BuiltIn,2,596.0,WD ,240000,5.6666666666667425,5.6666666666667425,1.0
435,20,RL,IR1,Corner,Gilbert,Norm,1Fam,1Story,7,5,Gable,HdBoard,HdBoard,BrkFace,52.0,3,PConc,4,1,1,1168.0,4,1187,1187,0.0,2,0,3,6,0,Attchd,2,420.0,WD ,160000,15.666666666666742,14.666666666666742,1.0
436,190,RH,Reg,Corner,SWISU,Feedr,2fmCon,1.5Fin,6,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,3,4,780.0,3,816,1340,1.0,1,0,3,6,0,Attchd,1,440.0,WD ,128000,61.58333333333326,56.58333333333326,0.0
437,90,RL,Reg,Inside,Edwards,Norm,Duplex,1Story,4,5,Gable,AsbShng,Plywood,None,0.0,3,PConc,0,0,0,0.0,3,1152,1152,0.0,2,0,2,6,0,0,0,0.0,WD ,82000,53.5,53.5,0.0
438,20,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,6,8,Gable,MetalSd,MetalSd,BrkFace,210.0,4,CBlock,3,1,5,1562.0,4,1567,1567,1.0,2,0,2,5,2,Attchd,1,542.0,WD ,256000,43.58333333333326,1.5833333333332575,1.0
439,70,RM,Reg,Inside,OldTown,Artery,1Fam,2Story,7,9,Hip,VinylSd,VinylSd,None,0.0,4,PConc,3,1,5,650.0,5,832,1482,0.0,1,0,3,7,0,Detchd,1,324.0,WD ,143000,89.58333333333326,21.583333333333258,0.0
440,20,RL,IR1,Inside,Timber,Norm,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,1689.0,5,1689,1689,0.0,2,0,3,7,0,Attchd,3,433.0,New,231713,1.3333333333332575,0.33333333333325754,1.0
441,190,RL,IR1,FR2,Gilbert,Norm,2fmCon,1Story,5,5,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,4,4,5,1100.0,3,1424,1424,1.0,1,1,3,7,0,2Types,1,828.0,WD ,155000,38.91666666666674,17.916666666666742,1.0
442,20,RL,Reg,Inside,Mitchel,Norm,1Fam,1Story,5,7,Gable,VinylSd,VinylSd,None,0.0,4,CBlock,3,1,6,816.0,5,816,816,0.0,1,0,2,4,0,Attchd,1,264.0,WD ,128500,25.333333333333258,25.333333333333258,1.0
443,30,RL,Reg,Corner,SWISU,Norm,1Fam,1Story,7,8,Gable,WdShing,Wd Shng,BrkFace,174.0,3,BrkTil,3,1,1,1228.0,5,1424,1424,0.0,2,0,2,7,1,Attchd,1,312.0,WD ,168000,87.33333333333326,58.33333333333326,1.0
444,60,RL,IR1,CulDSac,NAmes,Norm,1Fam,2Story,7,9,Gable,HdBoard,HdBoard,BrkFace,138.0,3,CBlock,3,1,5,725.0,4,725,1479,1.0,1,1,4,7,0,Attchd,3,484.0,WD ,184000,35.5,3.5,1.0
445,190,RL,Reg,Inside,NAmes,Artery,2fmCon,SFoyer,5,5,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,5,1025.0,3,1025,1025,1.0,1,0,3,6,0,0,0,0.0,WD ,124000,44.25,44.25,1.0
446,20,RL,IR1,Inside,NWAmes,PosA,1Fam,1Story,6,6,Hip,HdBoard,HdBoard,BrkFace,571.0,3,CBlock,3,1,1,1442.0,3,1442,1442,0.0,2,0,2,6,1,Attchd,2,615.0,WD ,185000,39.16666666666674,39.16666666666674,1.0
447,60,RL,IR1,Corner,Gilbert,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,40.0,3,PConc,4,1,1,1406.0,5,1454,1936,0.0,2,1,3,7,1,Attchd,2,504.0,WD ,230500,6.9166666666667425,6.9166666666667425,1.0
448,60,RL,IR1,Corner,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,227.0,3,PConc,4,2,5,1054.0,5,1070,1939,0.0,2,1,3,8,1,Attchd,2,555.0,WD ,227000,8.416666666666742,8.416666666666742,1.0
449,60,RL,Reg,FR2,CollgCr,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,738.0,5,738,1476,1.0,2,1,3,7,0,Attchd,3,540.0,WD ,173500,4.1666666666667425,4.1666666666667425,1.0
450,85,RL,Reg,Inside,NAmes,Feedr,1Fam,SFoyer,5,6,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,4,4,6,833.0,4,898,898,1.0,1,0,3,6,0,Attchd,2,326.0,WD ,140000,38.66666666666674,38.66666666666674,1.0
451,20,RL,Reg,Corner,Somerst,Feedr,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,0,0.0,3,PConc,5,1,6,1460.0,5,1460,1460,0.0,2,0,3,6,1,Attchd,3,480.0,WD ,247000,2.6666666666667425,1.6666666666667425,1.0
452,85,RL,IR1,CulDSac,Sawyer,Norm,1Fam,SFoyer,6,5,Gable,Plywood,HdBoard,BrkFace,23.0,3,CBlock,4,4,6,456.0,3,1034,1034,0.0,1,0,3,5,1,Basment,3,504.0,WD ,149900,31.5,31.5,0.0
453,20,RL,IR1,Inside,CollgCr,Norm,1Fam,1Story,5,6,Gable,HdBoard,HdBoard,BrkFace,180.0,3,CBlock,4,2,5,864.0,5,1174,1174,1.0,1,0,3,5,0,Attchd,1,528.0,WD ,158000,30.416666666666742,30.416666666666742,1.0
454,160,FV,IR1,FR2,Somerst,Norm,TwnhsE,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,530.0,5,530,1080,0.0,2,1,2,4,0,Attchd,2,496.0,WD ,147110,7.5,7.5,1.0
455,50,RM,Reg,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,6,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,780.0,3,780,1376,0.0,2,0,3,7,1,Detchd,1,198.0,WD ,119500,69.5,56.5,0.0
456,50,RL,Reg,Inside,Crawfor,Norm,1Fam,1.5Fin,5,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,5,840.0,5,840,1567,1.0,1,1,2,6,2,Detchd,1,440.0,WD ,205000,69.16666666666674,59.16666666666674,1.0
457,70,RL,Reg,Inside,OldTown,Norm,1Fam,2Story,5,9,Gable,Wd Sdng,HdBoard,None,0.0,4,CBlock,4,3,1,736.0,5,751,1534,0.0,1,1,3,6,0,0,0,0.0,WD ,148000,112.58333333333326,8.583333333333258,1.0
458,120,RL,IR1,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,Gable,CemntBd,CmentBd,None,0.0,3,PConc,4,1,6,1595.0,5,1616,1616,1.0,2,0,2,5,1,Attchd,2,608.0,WD ,236500,15.25,14.25,1.0
459,50,RL,Reg,Inside,SWISU,Norm,1Fam,1.5Fin,5,5,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,2,1,2,1058.0,3,1058,1551,1.0,2,0,3,6,0,Detchd,1,240.0,WD ,137000,68.58333333333326,56.58333333333326,0.0
460,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,960.0,4,960,960,1.0,1,0,2,5,0,Attchd,2,330.0,WD ,122000,54.16666666666674,54.16666666666674,1.0
461,20,RL,IR1,Inside,Gilbert,Norm,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,3,1,1302.0,5,1302,1302,0.0,2,0,3,6,0,Attchd,3,436.0,New,176485,0.6666666666667425,0.6666666666667425,1.0
462,30,RL,IR2,Inside,BrkSide,Norm,1Fam,1Story,5,5,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,816.0,3,816,816,0.0,1,0,2,4,0,Detchd,1,210.0,WD ,109000,81.58333333333326,56.58333333333326,1.0
463,120,RM,IR1,Inside,GrnHill,Norm,TwnhsE,1Story,7,5,Gable,Wd Sdng,Wd Sdng,BrkFace,239.0,3,PConc,4,1,6,1502.0,5,1502,1502,1.0,1,1,1,5,1,Attchd,3,286.0,WD ,330000,9.75,9.75,0.0
464,20,RM,Reg,Inside,OldTown,Artery,1Fam,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,3,1,6,192.0,4,1133,1133,1.0,1,0,3,7,0,Detchd,1,308.0,WD ,143000,1.0,1.0,1.0
465,60,RL,IR1,Inside,NoRidge,Norm,1Fam,2Story,9,5,Gable,MetalSd,MetalSd,BrkFace,422.0,3,PConc,5,4,6,1408.0,5,1671,3078,1.0,2,1,4,9,1,Attchd,3,806.0,WD ,410000,9.583333333333258,9.583333333333258,1.0
466,60,RL,IR1,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,HdBoard,HdBoard,BrkFace,105.0,4,PConc,4,1,6,928.0,5,936,1721,0.0,2,1,3,7,0,Attchd,2,471.0,WD ,201000,13.583333333333258,13.583333333333258,1.0
467,50,RL,Reg,Inside,OldTown,Norm,1Fam,1.5Fin,4,4,Gable,VinylSd,VinylSd,None,0.0,3,BrkTil,2,1,1,1077.0,3,981,1760,0.0,1,1,4,7,1,Detchd,1,648.0,COD,80000,96.16666666666674,56.16666666666674,1.0
468,70,RL,IR1,Inside,Crawfor,Norm,1Fam,2Story,6,8,Gambrel,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,5,1028.0,5,1436,2320,1.0,2,1,3,9,1,Detchd,1,180.0,WD ,259500,62.58333333333326,5.5833333333332575,1.0
469,60,RL,IR1,Inside,Timber,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,94.0,3,PConc,4,4,6,1122.0,5,1146,2486,1.0,3,1,5,10,1,BuiltIn,3,452.0,WD ,279900,4.5833333333332575,3.5833333333332575,1.0
470,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,7,Hip,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,2,1246.0,5,1246,1246,1.0,1,1,3,6,0,Attchd,2,305.0,WD ,154000,51.41666666666674,16.416666666666742,1.0
471,50,RL,IR2,CulDSac,ClearCr,Norm,1Fam,1.5Fin,6,7,Gable,Wd Sdng,HdBoard,BrkCmn,472.0,3,CBlock,4,4,3,1444.0,4,1444,2144,0.0,2,0,4,7,2,Attchd,3,389.0,WD ,277000,49.5,1.5,1.0
472,50,RL,Reg,Inside,Edwards,Norm,1Fam,1.5Fin,5,5,Gable,BrkFace,Wd Sdng,None,0.0,3,BrkTil,3,1,2,799.0,5,799,1150,0.0,1,0,3,6,2,BuiltIn,1,215.0,WD ,128000,64.25,56.25,1.0
473,20,RL,Reg,Corner,NridgHt,Norm,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,Stone,640.0,3,PConc,4,1,1,1566.0,5,1600,1600,0.0,2,0,3,7,1,Attchd,2,890.0,WD ,256300,2.5833333333332575,2.5833333333332575,1.0
474,50,RL,IR1,Inside,Crawfor,Norm,1Fam,1.5Fin,4,6,Gable,AsbShng,CmentBd,None,0.0,4,BrkTil,3,1,6,930.0,5,1230,1755,0.0,2,0,4,7,1,Detchd,1,231.0,WD ,188000,77.91666666666674,4.9166666666667425,1.0
475,20,RL,Reg,Inside,Timber,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,630.0,3,PConc,5,4,6,1800.0,5,1800,1800,1.0,2,0,3,7,1,Attchd,3,765.0,WD ,312500,4.4166666666667425,4.4166666666667425,1.0
476,160,FV,Reg,Inside,Somerst,Norm,TwnhsE,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,3,PConc,4,1,1,600.0,5,600,1200,0.0,2,1,2,4,0,Detchd,2,480.0,WD ,151000,6.5,5.5,1.0
477,160,RM,Reg,Inside,BrDale,Norm,TwnhsE,2Story,5,5,Gable,HdBoard,HdBoard,BrkFace,376.0,3,CBlock,3,1,5,765.0,5,765,1365,1.0,1,1,2,6,0,Detchd,1,440.0,WD ,122500,36.66666666666674,36.66666666666674,1.0
478,60,RL,Reg,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,2,6,835.0,5,835,1696,1.0,2,1,3,7,0,Attchd,2,542.0,WD ,188000,5.5833333333332575,5.5833333333332575,1.0
479,60,RL,IR1,Corner,CollgCr,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,4,1,945.0,5,945,1809,0.0,2,1,3,8,0,Attchd,2,638.0,New,209700,1.4166666666667425,0.41666666666674246,1.0
480,20,RL,IR1,Inside,StoneBr,Norm,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,945.0,3,PConc,5,4,6,2220.0,5,2234,2234,1.0,1,1,1,7,1,Attchd,2,724.0,WD ,441929,1.0833333333332575,1.0833333333332575,1.0
481,60,RL,IR1,Inside,SawyerW,Norm,1Fam,2Story,6,5,Gable,HdBoard,HdBoard,BrkFace,120.0,3,PConc,4,1,6,886.0,5,886,1680,0.0,2,1,3,7,0,Attchd,2,474.0,WD ,163000,15.833333333333258,14.833333333333258,1.0
482,60,RL,IR1,Inside,ClearCr,Norm,1Fam,2Story,6,8,Gable,HdBoard,HdBoard,BrkFace,157.0,3,CBlock,3,4,2,832.0,4,976,2087,0.0,2,1,5,9,0,Attchd,3,444.0,WD ,187500,41.58333333333326,0.5833333333332575,1.0
483,20,RL,Reg,FR3,CollgCr,Feedr,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,260.0,3,PConc,4,4,6,1462.0,5,1513,1513,1.0,2,0,2,5,1,Attchd,3,521.0,WD ,220000,10.5,9.5,1.0
484,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,6,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,5,949.0,3,1107,1107,1.0,1,0,3,5,0,Attchd,2,308.0,WD ,127000,40.25,14.25,1.0
485,20,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,5,7,Gable,VinylSd,VinylSd,None,0.0,3,Slab,0,0,0,0.0,5,827,827,0.0,1,0,2,5,1,Detchd,1,392.0,WD ,107500,55.33333333333326,3.3333333333332575,0.0
486,75,RM,Reg,Inside,OldTown,Norm,1Fam,2.5Unf,6,6,Gable,Wd Sdng,Wd Shng,None,0.0,3,CBlock,3,1,1,742.0,5,742,1484,0.0,2,0,3,9,1,0,0,0.0,WD ,128000,94.5,7.5,1.0
487,30,RM,IR3,Inside,OldTown,Artery,1Fam,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,1,1,680.0,4,764,764,0.0,1,0,2,4,0,Detchd,1,504.0,WD ,73000,83.5,4.5,0.0
488,20,RL,IR1,Inside,NridgHt,Norm,1Fam,1Story,9,5,Hip,VinylSd,VinylSd,BrkFace,562.0,3,PConc,5,4,6,1792.0,5,1792,1792,1.0,2,0,2,6,1,Attchd,3,874.0,WD ,374000,3.6666666666667425,2.6666666666667425,1.0
489,60,RL,Reg,Inside,NridgHt,Norm,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,1110.0,3,PConc,5,2,6,1479.0,5,1515,2649,1.0,2,1,4,10,1,Attchd,3,746.0,WD ,421250,7.0833333333332575,6.0833333333332575,1.0
490,60,RL,IR1,Corner,Gilbert,Norm,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,808.0,4,808,1593,0.0,2,1,3,7,1,BuiltIn,2,389.0,WD ,178000,18.0,17.0,1.0
491,85,RL,Reg,Inside,Edwards,Norm,1Fam,SFoyer,4,5,Gable,Plywood,Plywood,None,0.0,3,CBlock,4,3,4,1138.0,3,1181,1181,1.0,2,0,3,6,0,Detchd,2,588.0,WD ,137500,36.33333333333326,36.33333333333326,1.0
492,20,RL,IR1,Corner,NoRidge,Norm,1Fam,1Story,8,5,Hip,HdBoard,HdBoard,BrkFace,554.0,3,PConc,4,4,6,1986.0,5,1987,1987,1.0,2,0,2,7,1,Attchd,3,691.0,WD ,301500,14.666666666666742,14.666666666666742,1.0
493,70,RL,Reg,Inside,SWISU,Feedr,1Fam,2Story,6,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,583.0,4,647,1242,0.0,1,1,3,6,1,Detchd,1,180.0,WD ,105000,74.25,59.25,1.0
494,20,RL,Reg,Inside,NAmes,Feedr,1Fam,1Story,6,7,Hip,HdBoard,HdBoard,BrkFace,203.0,3,CBlock,3,3,5,976.0,3,976,976,1.0,1,0,2,4,1,Attchd,2,504.0,WD ,157500,38.66666666666674,2.6666666666667425,1.0
495,50,RM,Reg,Inside,OldTown,Norm,1Fam,1.5Fin,5,3,Gable,AsbShng,AsbShng,None,0.0,3,CBlock,3,1,1,969.0,3,969,1214,0.0,1,0,2,6,0,Detchd,1,216.0,WD ,117000,106.75,57.75,1.0
496,20,RL,Reg,Inside,NAmes,Artery,1Fam,1Story,5,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,4,864.0,4,864,864,0.0,1,0,3,5,0,Attchd,1,336.0,WD ,105000,44.16666666666674,44.16666666666674,0.0
497,50,RL,Reg,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,1064.0,5,1166,1639,0.0,1,0,3,6,0,Detchd,1,240.0,WD ,115000,72.25,58.25,0.0
498,20,RL,Reg,Inside,NridgHt,Norm,1Fam,1Story,9,5,Gable,VinylSd,VinylSd,Stone,302.0,3,PConc,5,1,1,1736.0,5,1736,1736,0.0,2,0,3,7,1,Attchd,2,834.0,WD ,360000,1.5833333333332575,1.5833333333332575,1.0
499,90,RL,Reg,Inside,SawyerW,Norm,Duplex,1Story,5,5,Gable,Plywood,Plywood,None,0.0,3,Slab,0,0,0,0.0,3,1535,1535,0.0,2,0,4,8,0,Attchd,1,400.0,WD ,118858,30.5,30.5,0.0
500,60,RL,Reg,Inside,NWAmes,Feedr,1Fam,2Story,6,8,Hip,HdBoard,HdBoard,BrkFace,252.0,3,CBlock,3,1,6,800.0,4,800,1632,0.0,1,1,4,7,0,Attchd,1,484.0,WD ,173000,42.58333333333326,8.583333333333258,1.0
501,30,RL,Reg,Corner,OldTown,Norm,1Fam,1Story,3,5,Gable,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,630.0,3,725,725,0.0,1,1,1,4,0,Detchd,1,320.0,WD ,78500,119.91666666666674,11.916666666666742,1.0
502,60,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,840.0,5,840,1720,0.0,2,1,3,7,1,Attchd,3,440.0,WD ,183500,3.4166666666667425,3.4166666666667425,1.0
